step,volume,free_surface_area,singularity_count
436,6.0675293207e-02,9.1499972343e-01,1.2000000000e+01
437,6.0575291514e-02,9.2499971390e-01,9.0000000000e+00
438,6.0600291938e-02,9.4499969482e-01,1.6000000000e+01
439,6.0425288975e-02,9.1999977827e-01,4.0000000000e+00
440,6.0400292277e-02,9.1999971867e-01,1.4000000000e+01
441,6.0475289822e-02,9.1999971867e-01,1.4000000000e+01
442,6.0425285250e-02,9.1999977827e-01,9.0000000000e+00
443,6.0475289822e-02,9.1999971867e-01,8.0000000000e+00
444,6.0450293124e-02,9.1999971867e-01,1.4000000000e+01
445,6.0475289822e-02,9.2999982834e-01,1.1000000000e+01
446,6.0475286096e-02,9.1999971867e-01,1.4000000000e+01
447,6.0500286520e-02,9.2999976873e-01,1.7000000000e+01
448,6.0550283641e-02,9.2999970913e-01,1.4000000000e+01
449,6.0650292784e-02,9.2999970913e-01,7.0000000000e+00
450,6.0475289822e-02,9.2999976873e-01,1.6000000000e+01
451,6.0500286520e-02,9.1999971867e-01,1.1000000000e+01
452,6.0350291431e-02,9.1999971867e-01,1.1000000000e+01
453,6.0450285673e-02,9.1999971867e-01,8.0000000000e+00
454,6.0425288975e-02,9.2999970913e-01,9.0000000000e+00
455,6.0375288129e-02,9.1999971867e-01,1.7000000000e+01
456,6.0350283980e-02,9.1999971867e-01,1.1000000000e+01
457,6.0225285590e-02,9.1999971867e-01,1.0000000000e+01
458,6.0200285167e-02,9.1499972343e-01,1.0000000000e+01
459,6.0150280595e-02,9.1499972343e-01,2.0000000000e+01
460,6.0175284743e-02,9.1499972343e-01,1.3000000000e+01
461,6.0150280595e-02,9.1499978304e-01,1.2000000000e+01
462,6.0175288469e-02,9.2499977350e-01,8.0000000000e+00
463,6.0150288045e-02,9.2499977350e-01,1.1000000000e+01
464,6.0175284743e-02,9.2499971390e-01,1.0000000000e+01
465,6.0250286013e-02,9.3499970436e-01,1.6000000000e+01
466,6.0275286436e-02,9.2499971390e-01,1.7000000000e+01
467,6.0250289738e-02,9.1499972343e-01,9.0000000000e+00
468,6.0275286436e-02,9.1499978304e-01,1.1000000000e+01
469,6.0325283557e-02,9.1499972343e-01,1.1000000000e+01
470,6.0350287706e-02,9.0499979258e-01,6.0000000000e+00
471,6.0275286436e-02,9.0499985218e-01,1.5000000000e+01
472,6.0200281441e-02,9.0499973297e-01,1.3000000000e+01
473,6.0325283557e-02,9.0499973297e-01,1.2000000000e+01
474,6.0225278139e-02,9.0499973297e-01,8.0000000000e+00
475,6.0150280595e-02,9.0499973297e-01,5.0000000000e+00
476,6.0075279325e-02,9.2499971390e-01,8.0000000000e+00
477,6.0125283897e-02,9.0499973297e-01,1.3000000000e+01
478,6.0000278056e-02,8.9999973774e-01,1.3000000000e+01
479,5.9975285083e-02,8.9999973774e-01,1.0000000000e+01
480,6.0050278902e-02,8.9999973774e-01,1.2000000000e+01
481,6.0075279325e-02,8.9999973774e-01,1.1000000000e+01
482,6.0200281441e-02,8.9999973774e-01,1.1000000000e+01
483,6.0125276446e-02,8.9999973774e-01,5.0000000000e+00
484,6.0150276870e-02,9.0999972820e-01,9.0000000000e+00
485,6.0275278986e-02,9.0999972820e-01,9.0000000000e+00
486,6.0275278986e-02,9.0999972820e-01,1.3000000000e+01
487,6.0325283557e-02,8.9999973774e-01,1.3000000000e+01
488,6.0300275683e-02,8.9999973774e-01,1.2000000000e+01
489,6.0425281525e-02,9.0999972820e-01,1.0000000000e+01
490,6.0450274497e-02,8.9999973774e-01,8.0000000000e+00
491,6.0500275344e-02,8.9999961853e-01,1.2000000000e+01
492,6.0500286520e-02,8.9999973774e-01,1.0000000000e+01
493,6.0525279492e-02,8.9999973774e-01,1.1000000000e+01
494,6.0450278223e-02,8.9999973774e-01,1.5000000000e+01
495,6.0475271195e-02,8.9999973774e-01,9.0000000000e+00
496,6.0525272042e-02,8.9999973774e-01,5.0000000000e+00
497,6.0450270772e-02,8.9999973774e-01,7.0000000000e+00
498,6.0325272381e-02,9.2999970913e-01,9.0000000000e+00
499,6.0125268996e-02,9.2999970913e-01,8.0000000000e+00
500,5.9925258160e-02,9.2499959469e-01,1.0000000000e+01
501,5.9900261462e-02,9.2499971390e-01,1.3000000000e+01
502,6.0000255704e-02,9.1499972343e-01,1.8000000000e+01
503,6.0000251979e-02,9.1499972343e-01,6.0000000000e+00
504,6.0025252402e-02,9.0499973297e-01,9.0000000000e+00
505,6.0025256127e-02,9.1499972343e-01,4.0000000000e+00
506,6.0000255704e-02,9.1499972343e-01,1.2000000000e+01
507,6.0100249946e-02,9.3499970436e-01,1.4000000000e+01
508,6.0050260276e-02,9.3499970436e-01,7.0000000000e+00
509,6.0275252908e-02,9.2499971390e-01,1.1000000000e+01
510,6.0250252485e-02,9.1499972343e-01,9.0000000000e+00
511,6.0225248337e-02,9.0499973297e-01,7.0000000000e+00
512,6.0250245035e-02,9.0499973297e-01,1.0000000000e+01
513,6.0125246644e-02,9.0499973297e-01,9.0000000000e+00
514,6.0150258243e-02,9.0499973297e-01,1.3000000000e+01
515,6.0150250793e-02,9.0499973297e-01,2.0000000000e+00
516,6.0250248760e-02,9.0499973297e-01,1.4000000000e+01
517,6.0100249946e-02,9.1499972343e-01,1.1000000000e+01
518,6.0075249523e-02,9.0499973297e-01,3.0000000000e+00
519,6.0075245798e-02,9.0499979258e-01,1.3000000000e+01
520,6.0150243342e-02,9.0499973297e-01,1.0000000000e+01
521,6.0100246221e-02,9.1499972343e-01,1.1000000000e+01
522,6.0150243342e-02,9.3499970436e-01,8.0000000000e+00
523,6.0025237501e-02,9.3499970436e-01,1.5000000000e+01
524,5.9950239956e-02,9.0999972820e-01,1.4000000000e+01
525,5.9950239956e-02,9.1999971867e-01,1.0000000000e+01
526,6.0025237501e-02,9.1999971867e-01,9.0000000000e+00
527,6.0075238347e-02,8.9999973774e-01,1.3000000000e+01
528,6.0175236315e-02,8.9999973774e-01,7.0000000000e+00
529,6.0225233436e-02,8.9999973774e-01,7.0000000000e+00
530,6.0250230134e-02,9.0999972820e-01,1.4000000000e+01
531,6.0225240886e-02,9.0999972820e-01,1.0000000000e+01
532,6.0325235128e-02,9.0999972820e-01,1.3000000000e+01
533,6.0375239700e-02,9.0999978781e-01,6.0000000000e+00
534,6.0425233096e-02,9.0999972820e-01,1.1000000000e+01
535,6.0425236821e-02,9.0999972820e-01,1.5000000000e+01
536,6.0425240546e-02,9.0999972820e-01,4.0000000000e+00
537,6.0475233942e-02,9.1999971867e-01,8.0000000000e+00
538,6.0475233942e-02,9.2999970913e-01,1.1000000000e+01
539,6.0550235212e-02,9.2999970913e-01,1.4000000000e+01
540,6.0550235212e-02,9.2999970913e-01,8.0000000000e+00
541,6.0475233942e-02,9.5999968052e-01,1.7000000000e+01
542,6.0375228524e-02,9.2999970913e-01,8.0000000000e+00
543,6.0325223953e-02,9.3999969959e-01,1.1000000000e+01
544,6.0275223106e-02,9.1999971867e-01,7.0000000000e+00
545,6.0200229287e-02,9.1999971867e-01,1.5000000000e+01
546,6.0225225985e-02,9.1999971867e-01,5.0000000000e+00
547,6.0275226831e-02,9.1999971867e-01,1.2000000000e+01
548,6.0125220567e-02,9.3999981880e-01,3.0000000000e+00
549,6.0075215995e-02,9.3999969959e-01,9.0000000000e+00
550,6.0075208545e-02,9.3499982357e-01,6.0000000000e+00
551,5.9925213456e-02,9.2499971390e-01,1.2000000000e+01
552,5.9925213456e-02,9.1499984264e-01,7.0000000000e+00
553,5.9900213033e-02,9.1499978304e-01,1.1000000000e+01
554,5.9900213033e-02,9.1499984264e-01,1.5000000000e+01
555,5.9975214303e-02,9.1499966383e-01,1.3000000000e+01
556,5.9925217181e-02,9.1499972343e-01,5.0000000000e+00
557,5.9925209731e-02,9.1499972343e-01,1.2000000000e+01
558,6.0050211847e-02,9.2499971390e-01,1.5000000000e+01
559,6.0100212693e-02,9.1499972343e-01,1.1000000000e+01
560,6.0275211930e-02,9.1499972343e-01,1.8000000000e+01
561,6.0300216079e-02,9.1499984264e-01,8.0000000000e+00
562,6.0250215232e-02,9.1499972343e-01,6.0000000000e+00
563,6.0225211084e-02,9.1499972343e-01,1.3000000000e+01
564,6.0250207782e-02,9.1499972343e-01,1.2000000000e+01
565,6.0375213623e-02,9.2499983311e-01,9.0000000000e+00
566,6.0425214469e-02,9.2499971390e-01,1.5000000000e+01
567,6.0300208628e-02,9.2499983311e-01,1.1000000000e+01
568,6.0450211167e-02,9.1499972343e-01,1.3000000000e+01
569,6.0550212860e-02,9.1499978304e-01,1.6000000000e+01
570,6.0525204986e-02,9.1499972343e-01,1.1000000000e+01
571,6.0550212860e-02,9.1499972343e-01,1.3000000000e+01
572,6.0575202107e-02,9.2999976873e-01,1.4000000000e+01
573,6.0675203800e-02,9.2999970913e-01,7.0000000000e+00
574,6.0675207525e-02,9.1999971867e-01,1.2000000000e+01
575,6.0725204647e-02,9.1999971867e-01,8.0000000000e+00
576,6.0675203800e-02,9.3999969959e-01,1.1000000000e+01
577,6.0475207865e-02,9.5999968052e-01,7.0000000000e+00
578,6.0400202870e-02,9.4999969006e-01,1.1000000000e+01
579,6.0325197875e-02,9.6999979019e-01,8.0000000000e+00
580,6.0125201941e-02,9.5999968052e-01,4.0000000000e+00
581,6.0000188649e-02,9.4499969482e-01,7.0000000000e+00
582,5.9850189835e-02,9.1999971867e-01,9.0000000000e+00
583,5.9950187802e-02,9.0999972820e-01,1.2000000000e+01
584,6.0025196522e-02,9.0999972820e-01,1.0000000000e+01
585,6.0150191188e-02,9.1999971867e-01,1.3000000000e+01
586,6.0100190341e-02,9.2999970913e-01,1.5000000000e+01
587,6.0000188649e-02,9.2999970913e-01,3.0000000000e+00
588,6.0025192797e-02,9.1999983788e-01,1.4000000000e+01
589,6.0025185347e-02,9.1999977827e-01,9.0000000000e+00
590,6.0175180435e-02,9.2999982834e-01,8.0000000000e+00
591,6.0200192034e-02,9.1499972343e-01,1.3000000000e+01
592,6.0125187039e-02,9.1499972343e-01,1.3000000000e+01
593,6.0150194913e-02,9.1499972343e-01,1.2000000000e+01
594,6.0125183314e-02,9.1499972343e-01,1.2000000000e+01
595,6.0125187039e-02,9.1499972343e-01,9.0000000000e+00
596,6.0250185430e-02,9.2499971390e-01,8.0000000000e+00
597,6.0300190002e-02,9.2499983311e-01,1.4000000000e+01
598,6.0300197452e-02,9.0999972820e-01,1.4000000000e+01
599,6.0275197029e-02,9.0999972820e-01,1.3000000000e+01
600,6.0325190425e-02,9.1999983788e-01,9.0000000000e+00
601,6.0350187123e-02,9.1999983788e-01,8.0000000000e+00
602,6.0350194573e-02,9.1999983788e-01,1.4000000000e+01
603,6.0400187969e-02,9.1999983788e-01,8.0000000000e+00
604,6.0375194997e-02,9.1999983788e-01,7.0000000000e+00
605,6.0425184667e-02,9.1499984264e-01,1.4000000000e+01
606,6.0475185513e-02,9.1499984264e-01,1.7000000000e+01
607,6.0525193810e-02,9.1499984264e-01,1.1000000000e+01
608,6.0475192964e-02,9.1499984264e-01,6.0000000000e+00
609,6.0500182211e-02,9.2499977350e-01,9.0000000000e+00
610,6.0625188053e-02,9.2499977350e-01,6.0000000000e+00
611,6.0650184751e-02,9.1999983788e-01,1.0000000000e+01
612,6.0650184751e-02,9.1499972343e-01,8.0000000000e+00
613,6.0600191355e-02,9.3499970436e-01,8.0000000000e+00
614,6.0600183904e-02,9.3499982357e-01,1.0000000000e+01
615,6.0425177217e-02,9.5499980450e-01,1.3000000000e+01
616,6.0250174254e-02,9.6499979496e-01,1.1000000000e+01
617,6.0225173831e-02,9.5999979973e-01,7.0000000000e+00
618,6.0100171715e-02,9.4999980927e-01,1.6000000000e+01
619,6.0025170445e-02,9.2999982834e-01,1.6000000000e+01
620,6.0050167143e-02,9.2999982834e-01,5.0000000000e+00
621,6.0075171292e-02,9.2999982834e-01,1.8000000000e+01
622,6.0150172561e-02,9.2999982834e-01,8.0000000000e+00
623,6.0175165534e-02,9.2499983311e-01,1.3000000000e+01
624,6.0175165534e-02,9.1499972343e-01,9.0000000000e+00
625,6.0150172561e-02,9.2499983311e-01,1.2000000000e+01
626,6.0100167990e-02,9.2499977350e-01,7.0000000000e+00
627,6.0150168836e-02,9.2499983311e-01,1.0000000000e+01
628,6.0125168413e-02,9.1999971867e-01,7.0000000000e+00
629,6.0225166380e-02,9.2999982834e-01,7.0000000000e+00
630,6.0300171375e-02,9.1999977827e-01,1.4000000000e+01
631,6.0250170529e-02,9.1999983788e-01,9.0000000000e+00
632,6.0225170106e-02,9.2999982834e-01,8.0000000000e+00
633,6.0300167650e-02,9.2499983311e-01,1.4000000000e+01
634,6.0275174677e-02,9.2499983311e-01,1.1000000000e+01
635,6.0300171375e-02,9.1499978304e-01,1.1000000000e+01
636,6.0250163078e-02,9.2499983311e-01,1.4000000000e+01
637,6.0350172222e-02,9.2499983311e-01,6.0000000000e+00
638,6.0325168073e-02,9.1999983788e-01,1.5000000000e+01
639,6.0425169766e-02,9.1999983788e-01,7.0000000000e+00
640,6.0400176793e-02,9.1999983788e-01,1.2000000000e+01
641,6.0350172222e-02,9.1999983788e-01,1.2000000000e+01
642,6.0425169766e-02,9.1499984264e-01,1.4000000000e+01
643,6.0450166464e-02,9.2499983311e-01,6.0000000000e+00
644,6.0525171459e-02,9.2499983311e-01,5.0000000000e+00
645,6.0600169003e-02,9.1499990225e-01,9.0000000000e+00
646,6.0575168580e-02,9.1999983788e-01,1.1000000000e+01
647,6.0450170189e-02,9.1999983788e-01,1.2000000000e+01
648,6.0450170189e-02,9.2999982834e-01,6.0000000000e+00
649,6.0575168580e-02,9.1999983788e-01,1.1000000000e+01
650,6.0525167733e-02,9.2999982834e-01,1.7000000000e+01
651,6.0600172728e-02,9.2499983311e-01,1.2000000000e+01
652,6.0600161552e-02,9.2499983311e-01,1.2000000000e+01
653,6.0575164855e-02,9.3499982357e-01,9.0000000000e+00
654,6.0625169426e-02,9.4999980927e-01,6.0000000000e+00
655,6.0450170189e-02,9.4499981403e-01,1.1000000000e+01
656,6.0500171036e-02,9.5499980450e-01,6.0000000000e+00
657,6.0500167310e-02,9.6499985456e-01,6.0000000000e+00
658,6.0475166887e-02,9.4499987364e-01,9.0000000000e+00
659,6.0400165617e-02,9.4999986887e-01,2.0000000000e+01
660,6.0250170529e-02,9.3999993801e-01,1.6000000000e+01
661,6.0175161809e-02,9.2999994755e-01,1.2000000000e+01
662,6.0200162232e-02,9.3499988317e-01,1.3000000000e+01
663,6.0225162655e-02,9.4499993324e-01,6.0000000000e+00
664,6.0250163078e-02,9.3499994278e-01,1.1000000000e+01
665,6.0325160623e-02,9.3499994278e-01,1.1000000000e+01
666,6.0300156474e-02,9.3999993801e-01,1.2000000000e+01
667,6.0375161469e-02,9.4999992847e-01,1.4000000000e+01
668,6.0375154018e-02,9.4999986887e-01,1.2000000000e+01
669,6.0400158167e-02,9.4999986887e-01,1.2000000000e+01
670,6.0300160199e-02,9.4499993324e-01,1.4000000000e+01
671,6.0350157320e-02,9.6499991417e-01,9.0000000000e+00
672,6.0425162315e-02,9.7499990463e-01,2.0000000000e+00
673,6.0375161469e-02,9.4999992847e-01,1.2000000000e+01
674,6.0300163925e-02,9.4999992847e-01,6.0000000000e+00
675,6.0300163925e-02,9.3999993801e-01,1.2000000000e+01
676,6.0400165617e-02,9.5999991894e-01,1.1000000000e+01
677,6.0475166887e-02,9.5499992371e-01,9.0000000000e+00
678,6.0500167310e-02,9.4499993324e-01,7.0000000000e+00
679,6.0550160706e-02,9.5499992371e-01,1.0000000000e+01
680,6.0400158167e-02,9.5999991894e-01,1.1000000000e+01
681,6.0450170189e-02,9.5999991894e-01,1.1000000000e+01
682,6.0500163585e-02,9.5999991894e-01,6.0000000000e+00
683,6.0425162315e-02,9.6499991417e-01,1.7000000000e+01
684,6.0425158590e-02,9.5499992371e-01,2.2000000000e+01
685,6.0475163162e-02,9.7499990463e-01,1.2000000000e+01
686,6.0575168580e-02,9.8499989510e-01,1.1000000000e+01
687,6.0425158590e-02,9.5999991894e-01,1.1000000000e+01
688,6.0425166041e-02,9.5999991894e-01,7.0000000000e+00
689,6.0475163162e-02,9.8999994993e-01,1.1000000000e+01
690,6.0575164855e-02,9.7499990463e-01,6.0000000000e+00
691,6.0625165701e-02,9.6499991417e-01,1.0000000000e+01
692,6.0675162822e-02,9.9499988556e-01,7.0000000000e+00
693,6.0600169003e-02,9.8999989033e-01,1.4000000000e+01
694,6.0650173575e-02,9.8999989033e-01,8.0000000000e+00
695,6.0675166547e-02,9.9999988079e-01,1.8000000000e+01
696,6.0525171459e-02,9.7499990463e-01,1.2000000000e+01
697,6.0600169003e-02,9.8499989510e-01,1.3000000000e+01
698,6.0725174844e-02,9.9499988556e-01,1.3000000000e+01
699,6.0625173151e-02,9.9999982119e-01,3.0000000000e+00
700,6.0725174844e-02,9.9999982119e-01,9.0000000000e+00
701,6.0675173998e-02,9.7999984026e-01,9.0000000000e+00
702,6.0650181025e-02,9.9499982595e-01,8.0000000000e+00
703,6.0725178570e-02,1.0149998665e+00,7.0000000000e+00
704,6.0875184834e-02,9.8499977589e-01,1.5000000000e+01
705,6.0725174844e-02,9.7999978065e-01,9.0000000000e+00
706,6.0600183904e-02,1.0099997520e+00,1.7000000000e+01
707,6.0575179756e-02,1.0499997139e+00,7.0000000000e+00
708,6.0575183481e-02,1.0099997520e+00,1.5000000000e+01
709,6.0525178909e-02,9.7999978065e-01,2.4000000000e+01
710,6.0550175607e-02,9.7499978542e-01,6.0000000000e+00
711,6.0575187206e-02,9.8499977589e-01,3.0000000000e+00
712,6.0500182211e-02,9.7499978542e-01,1.6000000000e+01
713,6.0475185513e-02,9.8999977112e-01,1.0000000000e+01
714,6.0450188816e-02,9.6999979019e-01,9.0000000000e+00
715,6.0525186360e-02,9.5999979973e-01,9.0000000000e+00
716,6.0475192964e-02,9.7499978542e-01,1.0000000000e+01
717,6.0500189662e-02,9.7499978542e-01,1.0000000000e+01
718,6.0500197113e-02,9.6999979019e-01,1.0000000000e+01
719,6.0500197113e-02,9.6999979019e-01,7.0000000000e+00
720,6.0550205410e-02,9.7999978065e-01,7.0000000000e+00
721,6.0575202107e-02,9.6499979496e-01,1.5000000000e+01
722,6.0600206256e-02,9.8499977589e-01,7.0000000000e+00
723,6.0550205410e-02,9.9499976635e-01,9.0000000000e+00
724,6.0600206256e-02,9.8999977112e-01,4.0000000000e+00
725,6.0600213706e-02,9.9999976158e-01,1.3000000000e+01
726,6.0525212437e-02,9.7499978542e-01,1.0000000000e+01
727,6.0525208712e-02,9.9499976635e-01,7.0000000000e+00
728,6.0600206256e-02,9.9499976635e-01,7.0000000000e+00
729,6.0675222427e-02,9.7999978065e-01,1.0000000000e+01
730,6.0725219548e-02,1.0099997520e+00,7.0000000000e+00
731,6.0725219548e-02,9.9499976635e-01,6.0000000000e+00
732,6.0650222003e-02,1.0249997377e+00,9.0000000000e+00
733,6.0675226152e-02,1.0149997473e+00,1.3000000000e+01
734,6.0600221157e-02,9.9999976158e-01,9.0000000000e+00
735,6.0500226915e-02,1.0299997330e+00,8.0000000000e+00
736,6.0525231063e-02,1.0249997377e+00,1.3000000000e+01
737,6.0425233096e-02,1.0449997187e+00,8.0000000000e+00
738,6.0425236821e-02,1.0249997377e+00,1.1000000000e+01
739,6.0500234365e-02,1.0299997330e+00,1.7000000000e+01
740,6.0525238514e-02,1.0499997139e+00,1.1000000000e+01
741,6.0675233603e-02,1.0449997187e+00,8.0000000000e+00
742,6.0700237751e-02,1.0549997091e+00,1.4000000000e+01
743,6.0700237751e-02,1.0399997234e+00,1.6000000000e+01
744,6.0850240290e-02,1.0599997044e+00,9.0000000000e+00
745,6.0775242746e-02,1.0499997139e+00,9.0000000000e+00
746,6.0750246048e-02,1.0649996996e+00,1.5000000000e+01
747,6.0925245285e-02,1.0749996901e+00,1.1000000000e+01
748,6.0925245285e-02,1.0699996948e+00,1.1000000000e+01
749,6.1000250280e-02,1.0599997044e+00,1.0000000000e+01
750,6.0850247741e-02,1.0649996996e+00,1.3000000000e+01
751,6.0850247741e-02,1.0749996901e+00,1.0000000000e+01
752,6.0750246048e-02,1.1049996614e+00,1.1000000000e+01
753,6.0775250196e-02,1.0899996758e+00,8.0000000000e+00
754,6.0800250620e-02,1.1099997759e+00,1.1000000000e+01
755,6.0875248164e-02,1.1249996424e+00,8.0000000000e+00
756,6.0800254345e-02,1.1349996328e+00,9.0000000000e+00
757,6.0875259340e-02,1.1199996471e+00,7.0000000000e+00
758,6.0775253922e-02,1.1499996185e+00,1.7000000000e+01
759,6.0800258070e-02,1.1149996519e+00,1.2000000000e+01
760,6.0850255191e-02,1.1249996424e+00,1.0000000000e+01
761,6.0950264335e-02,1.1299996376e+00,7.0000000000e+00
762,6.0900259763e-02,1.1399996281e+00,5.0000000000e+00
763,6.1050266027e-02,1.1499996185e+00,8.0000000000e+00
764,6.0725264251e-02,1.1449996233e+00,1.4000000000e+01
765,6.0800261796e-02,1.1749995947e+00,1.4000000000e+01
766,6.0650266707e-02,1.1399996281e+00,7.0000000000e+00
767,6.0775265098e-02,1.1499996185e+00,1.0000000000e+01
768,6.0575261712e-02,1.1749995947e+00,1.0000000000e+01
769,6.0725271702e-02,1.1849995852e+00,9.0000000000e+00
770,6.0750268400e-02,1.1899995804e+00,1.4000000000e+01
771,6.0850277543e-02,1.1999995708e+00,7.0000000000e+00
772,6.0850270092e-02,1.1949995756e+00,4.0000000000e+00
773,6.0800269246e-02,1.1949995756e+00,1.5000000000e+01
774,6.0750275850e-02,1.1999995708e+00,1.2000000000e+01
775,6.0950279236e-02,1.2099995613e+00,1.6000000000e+01
776,6.0925282538e-02,1.2349995375e+00,8.0000000000e+00
777,6.0900278389e-02,1.2249994278e+00,1.1000000000e+01
778,6.0875281692e-02,1.2249994278e+00,1.5000000000e+01
779,6.1075285077e-02,1.2099995613e+00,7.0000000000e+00
780,6.0850277543e-02,1.1949995756e+00,7.0000000000e+00
781,6.0800276697e-02,1.2199995518e+00,1.5000000000e+01
782,6.0750283301e-02,1.2099994421e+00,1.6000000000e+01
783,6.0925282538e-02,1.2049994469e+00,1.1000000000e+01
784,6.0975283384e-02,1.1999995708e+00,6.0000000000e+00
785,6.0875289142e-02,1.1849995852e+00,1.1000000000e+01
786,6.0900285840e-02,1.1899994612e+00,1.0000000000e+01
787,6.0975290835e-02,1.1899995804e+00,1.3000000000e+01
788,6.1025291681e-02,1.1799995899e+00,1.3000000000e+01
789,6.1075292528e-02,1.1799994707e+00,1.2000000000e+01
790,6.0900285840e-02,1.1849994659e+00,1.1000000000e+01
791,6.0925289989e-02,1.1949995756e+00,9.0000000000e+00
792,6.0950294137e-02,1.1899994612e+00,7.0000000000e+00
793,6.1025291681e-02,1.1849994659e+00,6.0000000000e+00
794,6.0950286686e-02,1.1899995804e+00,5.0000000000e+00
795,6.0975290835e-02,1.1899994612e+00,1.4000000000e+01
796,6.0925289989e-02,1.1699995995e+00,9.0000000000e+00
797,6.0975290835e-02,1.1899994612e+00,1.0000000000e+01
798,6.1050295830e-02,1.1799995899e+00,1.8000000000e+01
799,6.0975290835e-02,1.1849995852e+00,8.0000000000e+00
800,6.1025291681e-02,1.1799994707e+00,8.0000000000e+00
801,6.1025299132e-02,1.1899994612e+00,1.8000000000e+01
802,6.0975298285e-02,1.1949995756e+00,1.2000000000e+01
803,6.1075292528e-02,1.2049994469e+00,1.3000000000e+01
804,6.1025291681e-02,1.1949994564e+00,7.0000000000e+00
805,6.1050295830e-02,1.1949995756e+00,1.1000000000e+01
806,6.1150297523e-02,1.1999995708e+00,1.2000000000e+01
807,6.1000302434e-02,1.2099994421e+00,1.3000000000e+01
808,6.1050295830e-02,1.1899995804e+00,7.0000000000e+00
809,6.1050295830e-02,1.1999994516e+00,1.0000000000e+01
810,6.0875296593e-02,1.2199994326e+00,7.0000000000e+00
811,6.0975298285e-02,1.2399994135e+00,1.2000000000e+01
812,6.0900293291e-02,1.2299994230e+00,8.0000000000e+00
813,6.1000302434e-02,1.2449994087e+00,1.4000000000e+01
814,6.1075299978e-02,1.2199994326e+00,1.5000000000e+01
815,6.1200305820e-02,1.2149994373e+00,7.0000000000e+00
816,6.0975298285e-02,1.2299994230e+00,1.0000000000e+01
817,6.0975302011e-02,1.2299994230e+00,1.1000000000e+01
818,6.1000302434e-02,1.2249994278e+00,1.0000000000e+01
819,6.0975298285e-02,1.1949994564e+00,1.4000000000e+01
